reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7ac2e850-3e77-4f30-8ca6-60417c9a8c62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best game ever,5,0,5.8.0_35245262_35356052,2025-08-02 08:03:07,,,5.8.0_35245262_35356052
26e9ab88-f763-4664-a65f-6f6f2616280a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game ini sangat luar biasa dari segi grafis, musik, dan eksplorasi. Namun, sistem resin menjadi kendala besar bagi banyak pemain. Tolong pertimbangkan untuk mempercepat regenerasi resin, misalnya dari 1 resin tiap 8 menit menjadi 1 resin tiap 3 menit atau waktu lain yang lebih wajar. Ini bukan keluhan biasa, tetapi persoalan waktu yang sangat berharga. Kami harap developer mendengarkan masukan ini demi pengalaman bermain yang lebih baik.",5,0,,2025-08-02 08:01:26,,,
87bb9049-cb52-4b5a-9855-654b57d28542,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seru banget, gua main ini bikin punya banyak temen",5,0,,2025-08-02 07:32:09,,,
22d0b195-f403-4df5-afad-eb99921e5681,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,min tolong sedikitin mengunduh sheder nya masa guah harus. nunggu 1 jam,3,0,5.8.0_35245262_35356052,2025-08-02 06:56:35,,,5.8.0_35245262_35356052
f0f37191-4b36-4e25-a6a2-c22aa31051ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,5.8.0_35245262_35356052,2025-08-02 05:29:53,,,5.8.0_35245262_35356052
012824a4-fc4b-4515-8c54-344a1e6af6fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cara mendapatkan echo raiden shogun di imaginarium theater trlalu menyiksa player, setdkny biarkn player mnggunakn tim yg sudah merela miliki. menggunakan character trial dgn lvl 80 dan energi 135 itu sungguh sangat tidak masuk akal. dlm seratus kali percobaan pun tentuny pastiny hnya keberuntungan yg sdng brpihak, mengapa developer ini terlalu suka untuk membuat player ny kesusahan saat bermain. sunnguh mengecewakan",1,3,5.8.0_35245262_35356052,2025-08-02 03:04:43,"Terima kasih atas dukungan Traveler terhadap Genshin Impact. Kami menerima secara terbuka semua masukan/umpan balik dari kalian. Jika Traveler memiliki saran atau masukan, jangan ragu untuk menghubungi kami melalui feedback in-game atau email.",2025-08-12 16:36:19,5.8.0_35245262_35356052
b717c2d0-3fcc-43f4-b516-7bf412d06517,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalah rate off,1,1,5.8.0_35245262_35356052,2025-08-02 00:56:45,,,5.8.0_35245262_35356052
bd7b4dd4-66c4-4f3e-b46f-46cc38534ffd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,5.8.0_35245262_35356052,2025-08-02 00:56:37,,,5.8.0_35245262_35356052
e836cfed-9395-47f6-9051-b151c434a3e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahin tombol skip story lah kikir,1,0,5.8.0_35245262_35356052,2025-08-02 00:43:55,,,5.8.0_35245262_35356052
41e07978-7f17-4990-bfd9-4b9b7d90074d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"wajar sih rating turun. gacha ampas (mending ndak lose di hard pity) farming arte ampas, reward quest ndak sebanding dengan waktu dan hal yg dikerjakan, dialog kepanjangan; kalau tetap di alur cerita utama, ndak masalah...ini malah ke karakter sampingan dan atau hal lain yang tidak ada sangkut pautnya dengan topik utama. udah main ini game lebih dari 4 tahun dengan lebih dari 2 akun, semuanya lose di rate off ndak satupun pernah menang rate off. udah habis jutaan, yang didapat mengecewakan",1,9,5.8.0_35245262_35356052,2025-08-01 23:45:51,"Halo, Traveler! Traveler dapat melihat aturan sistem Wish di bagian [Rincian] pada halaman Wish. Jika kamu memiliki pertanyaan tentang perincian dari aturan tersebut, silakan hubungi tim Layanan Customer Support kami melalui feedback in-game atau melalui email.",2025-08-12 16:36:37,5.8.0_35245262_35356052
a5fcbe85-86ca-49ec-8ebc-f687292db3a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya bermain hampir 5 tahun, dan saya merasa muak dengan quest yang terlalu banyak, dibumbui dengan yapping extreme dan dilengkapi dengan kurangnya QoL fitur skip, benar2 tidak Quality of Life. Dari segi battle sudah terasa kaku dibanding game pendatang2 baru, apakah karena tidak bisa upgrade dari segi Combat sehingga maksa jualan segi story makanya tidak ada fitur skip? klo soal story gua ga perlu main gamenya, gua bisa nonton. saran udah out date mending QoLnya tambahin.",1,1,,2025-08-01 23:23:13,"Terima kasih atas dukungan Traveler terhadap Genshin Impact. Kami menerima secara terbuka semua masukan/umpan balik dari kalian. Jika Traveler memiliki saran atau masukan, jangan ragu untuk menghubungi kami melalui feedback in-game atau email.",2025-08-12 16:37:10,
cd44ec12-a1c7-494a-9caf-07153e64a166,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,untuk sementara bintang 3 tolong fitur skip di mendatangkan di versi nod Krai nanti juga fitur nikah nya juga dibikin ya hoyo ohh lupa fitur bikin anak juga,3,0,,2025-08-01 23:13:10,,,
b190e37a-6d13-4c75-a369-0cbfa94fe4a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap betul nih game petualang yg menakjubkan,5,0,5.8.0_35245262_35356052,2025-08-01 22:30:49,,,5.8.0_35245262_35356052
ab9e8206-551e-4ecd-aeb7-9f6c89bda1ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game bagus, tapi rusak",1,0,5.0.0_26041933_26161852,2025-08-01 21:49:18,"Kami mohon maaf atas permasalahan ini, Traveler. Silakan hubungi kami melalui email atau feedback in-game untuk mendapatkan bantuan lebih lanjut tentang masalah ini.",2025-08-12 16:37:25,5.0.0_26041933_26161852
af9548f9-2097-4ee1-ac7a-7583355b977a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini sangat luar biasa,5,0,,2025-08-01 21:47:05,,,
45761717-d933-4f5f-a4ad-9ef7dafe9b29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang ga kikir 😋,5,1,5.7.0_33477673_33723678,2025-08-01 21:26:40,,,5.7.0_33477673_33723678
e86ac49a-b9db-4839-bb4f-207de1ca6b2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"geme nya menarik ,seru dan menegangkan",5,0,5.8.0_35245262_35356052,2025-08-01 21:15:11,,,5.8.0_35245262_35356052
e3dcb6c0-9395-4525-abe4-18976bb1646b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong adakan tombol ""skip"". males banget quest ber jam jam",4,1,5.8.0_35245262_35356052,2025-08-01 21:04:02,,,5.8.0_35245262_35356052
cdcd029a-c293-480f-99e7-2ca8a4de1bd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wuuihhh mantap bgt game nyaa,5,0,5.8.0_35245262_35356052,2025-08-01 21:02:04,,,5.8.0_35245262_35356052
60a42283-f02f-42e6-92cb-67f29419b8cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lalay dalam hitung data,1,0,5.8.0_35245262_35356052,2025-08-01 20:36:31,,,5.8.0_35245262_35356052
f9996479-6cfd-48e7-8143-f558595b8d8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamenya begitu menarik, dan penuh kisah kisah yang unik",5,0,5.8.0_35245262_35356052,2025-08-01 20:31:01,,,5.8.0_35245262_35356052
a7925d46-4eed-4ad7-b1cc-48dc9fba778b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiap kali mau main update mulu, nunggu update lama gak jadi main. nanti buka lagi update lagi gitu aja terus. gak main2 update doang",3,0,5.7.0_33477673_33723678,2025-08-01 19:13:02,,,5.7.0_33477673_33723678
0806a32e-5474-44c7-926e-2a53190681cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wibu wajib dowload mantap tapi minus nya hp dengan spek Eee gmn ya bukan bermaksud tapi kentang minggir dulu gih,5,0,5.8.0_35245262_35356052,2025-08-01 18:52:53,,,5.8.0_35245262_35356052
4e91af6d-9ca3-4a54-9cbe-1ef368ea2dde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak menghargai player f2p,1,0,5.8.0_35245262_35356052,2025-08-01 18:30:12,"Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.",2025-08-12 16:38:22,5.8.0_35245262_35356052
4d4b52fb-b1f0-4f1f-9c17-fa42f4c09a40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is good,5,0,5.8.0_35245262_35356052,2025-08-01 18:24:52,,,5.8.0_35245262_35356052
2cc6ebfc-be51-414f-96e3-3a65272bbfa1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Opini gw ya, Ni game Rame kalo Lo punya banyak Waktu, karna butuh waktu lama buat nguli primogem nya, kalo bisa ya, Side story kayk cerita hidup npc² desa itu ada tombol skip deh, karna dpt Primo nya juga sedikit kan? palingan sekitar 20-an, kalo bisa juga ditambahin imbalan Primo nya sekitar 120 Primo satu quest dunia atau apalah yg susah gitu jangan selalu 60...GK akan kelar²...overall aku suka ceritanya, Dan genshin kebanyakan yang dijualnya itu emng cerita.",5,10,5.8.0_35245262_35356052,2025-08-01 17:33:22,,,5.8.0_35245262_35356052
46ae42b1-2522-4271-8232-e11c9708197b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo kata gw si ke kikiran mana gachanya ga pernah bagus,2,1,,2025-08-01 17:22:46,,,
b42cd0ce-5239-46e4-83f3-49fe47a7c77b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kasih tombol skip woy,1,0,,2025-08-01 17:06:11,"Terima kasih atas dukungan Traveler terhadap Genshin Impact. Kami menerima secara terbuka semua masukan/umpan balik dari kalian. Jika Traveler memiliki saran atau masukan, jangan ragu untuk menghubungi kami melalui feedback in-game atau email.",2025-08-12 16:38:39,
600b4341-bbb1-47b6-b134-3636469004b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku sempet off main gara gara hp ku udah ga kuat main game ini, iya sih kalau ga kuat ga boleh maksa. trus tiba tiba dapat info kalau down data bisa down data yang baru baru, jadi data lama nya ga perlu di download lagi. makasih ya hoyo sudah update dan bikin kaya gitu. aku bisa main lagi🤭",5,5,5.7.0_33477673_33723678,2025-08-01 17:00:25,,,5.7.0_33477673_33723678
813363c2-de0f-4aa2-9985-38bf9daba28b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nicee..,5,0,,2025-08-01 15:43:33,,,
4b9ad8df-a129-4a30-8883-9a32d982e68f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah lancar lagi nih,makasih ya😘",5,0,5.8.0_35245262_35356052,2025-08-01 15:15:05,,,5.8.0_35245262_35356052
175632c3-a57d-4673-bf01-962e58e53509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aint update bout skipp butt on? hell nah bruh, im get bored",1,1,3.2.0_10872902_11078128,2025-08-01 15:12:31,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game.",2025-08-20 19:51:58,3.2.0_10872902_11078128
af02d32a-5ab6-4ecb-932d-dc49cde3f78b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa gak ditulis rate gacha 99:1 jangan 50:50☺ gk guna tuh drop rate 50:50,1,2,5.8.0_35245262_35356052,2025-08-01 15:08:10,"Halo, Traveler! Traveler dapat melihat aturan sistem Wish di bagian [Rincian] pada halaman Wish. Jika kamu memiliki pertanyaan tentang perincian dari aturan tersebut, silakan hubungi tim Layanan Customer Support kami melalui feedback in-game atau melalui email.",2025-08-12 16:39:50,5.8.0_35245262_35356052
c0ef2106-4bd6-401a-a500-30a235c947e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,woy sinting 34gb,1,1,,2025-08-01 14:59:05,,,
231c423f-1ffc-4554-804c-bad9044c66e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"masalah jaringan sudah aman. mantap. sorry, b4 dulu. soalnyah dikasih high pity[80] terus.",4,17,5.8.0_35245262_35356052,2025-08-01 14:45:32,"Kami mohon maaf atas permasalahan ini, Traveler. Silakan hubungi kami melalui email atau feedback in-game untuk mendapatkan bantuan lebih lanjut tentang masalah ini.",2024-07-30 16:03:43,5.8.0_35245262_35356052
52c05396-366e-48df-84cf-f4b26b868ee4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LAIN KALI UNDUH DATANYA DI PERCEPAT KARENA TERLALU LAMA UNTUK MENUNGGU NYA JADI SAYA KASIH BINTANG 3 UNTUK SEMENTARA 🌟🌟🌟,3,0,,2025-08-01 14:34:51,,,
d9ca0ac0-0a40-4422-a7e4-e9f6293f101a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SKIP DIALOG LAMA BANGET DIALOGNYA,2,0,5.7.0_33477673_33723678,2025-08-01 14:33:39,,,5.7.0_33477673_33723678
e50e51da-7c77-4c6f-ad23-9e2dc7e4d55b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seruuuu walau sangat kikir,4,0,5.7.0_33477673_33723678,2025-08-01 13:19:33,,,5.7.0_33477673_33723678
f2b19dbc-5a65-4fcf-b941-6a26e80cdb0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir dan gk bnyak char laki laki,3,0,,2025-08-01 12:47:59,,,
9257aa50-a6f6-4ee4-a922-5848129e5feb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah bagus sekali, tapi masukan dari saya itu mungkin update dalam hal desain karakter karakter lama, mungkin buff karakter-karakter lama, dan juga berikan tombol skip pada story untuk para player yang memiliki second account dan ingin menyelesaikan quest dengan lebih cepat.",5,0,,2025-08-01 12:38:40,,,
4dd5a29c-edc9-425e-bf86-2388662e9866,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamennya bagus, tapi yang kurang adalah sistem gachannya saya sangat benci pity nya kera why harus di 90 Pity baru dapet char B5 💀",4,0,,2025-08-01 12:34:35,,,
f9c3a4c9-e5c3-4329-a3f0-d6c03a5cf6ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget kaya main game Vr,5,0,5.8.0_35245262_35356052,2025-08-01 12:21:11,,,5.8.0_35245262_35356052
0de4a099-9391-4239-9e63-88e085484957,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku tdi mau aupdate genshin tapi kok harus download data 16gb itu kenapa yaa? soalnya kemarin pas aku update download datanya dari 2gb nambah jdi 7 gb serkarng 16gb,5,3,5.7.0_33477673_33723678,2025-08-01 12:10:21,,,5.7.0_33477673_33723678
07533a79-0f5a-4db1-b861-4acf4055cd3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game jmbut bos banyak gimic, makan waktu diconten end game. developer kyak gk peduli dgn pemain updt fitur yg tidak brguna. b1 game jelek",1,0,5.8.0_35245262_35356052,2025-08-01 10:10:12,"Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.",2025-08-12 16:46:00,5.8.0_35245262_35356052
09e0ee91-e01e-4cbd-bca3-e5776811a9e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game,5,0,5.7.0_33477673_33723678,2025-08-01 10:01:46,"Kami mohon maaf atas permasalahan ini, Traveler. Silakan hubungi kami melalui email atau feedback in-game untuk mendapatkan bantuan lebih lanjut tentang masalah ini.",2025-02-21 16:41:22,5.7.0_33477673_33723678
6b5623c2-33df-4054-b876-cba6d86ae2c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap🥶👍 game kikir 🗿 ☕,5,0,5.7.0_33477673_33723678,2025-08-01 08:54:21,,,5.7.0_33477673_33723678
2cae648e-1e7d-42c8-bf87-c6a6934f8ccb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game bagus saya suka,5,0,5.7.0_33477673_33723678,2025-08-01 06:09:47,,,5.7.0_33477673_33723678
2d8f051d-4b18-44d9-bf34-3f6cbf412d4f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ajjj... minimal buat event ada fitur skip nya dong gblog,,, "" event yang sherif"",g lucu ajj.. ngulang dari awal lagi, dah jauh ,g bisa d skip lagi gbloggh,saking emosinya tolol bet nih game,nama doang gede,",1,2,5.8.0_35245262_35356052,2025-08-01 05:44:19,"Kami mohon maaf atas ketidaknyamanan yang Anda alami, Traveler. Kalau Anda memiliki masukan atau saran, silakan hubungi kami melalui email atau feedback in-game.",2025-08-12 16:46:18,5.8.0_35245262_35356052
60650859-9a51-49dc-bdb4-cf14e0e4b894,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusss aku suka game adventure,5,0,,2025-08-01 04:58:31,,,
cd86ccff-c7e1-4935-8d08-08e0706bb9c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masalah tidak bisa login. padahal kemarin bisa login. setelah update gak bisa login lagi. Tolong aku Hoyoverse. please. kemarin aku udah dapet mavuika.rating nya aku kasih 1 ntar kalau udah bisa login aku tambah lagi. Developer Genshin Bantu aku please.,1,4,5.8.0_35245262_35356052,2025-08-01 04:17:33,"Kami mohon maaf atas permasalahan ini, Traveler. Silakan hubungi kami melalui email atau feedback in-game untuk mendapatkan bantuan lebih lanjut tentang masalah ini.",2025-08-12 16:51:05,5.8.0_35245262_35356052
76313239-d68d-4f9c-938b-9f0c9ee0a6f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"PLISS DEH MIHOYO, BANYAKIN CHAR COWOKNYA!! KESEL BANGET, NGELUARIN CHAR PASTI CEWE MULU, MANA PADA KURANG BAHAN SEMUA LAGI, MIKIRR. LIAT AJA, MASA DI NATLAN LAKI NYA CUMAN 3???!!! 3??!! LAMA LAMA LAKI"" DI TEYVAT PUNAH DAH TUH. MEREKA GAK TAU, PADAHAL CEWEK JUGA BANYAK YANG ROYAL KALO DEMI HUSBUNYA. BELAJAR SAMA LOVE AND DEEP SPACE SONO!!",2,1,5.8.0_35245262_35356052,2025-07-31 23:16:11,,,5.8.0_35245262_35356052
48844f82-9e5c-4fc1-9602-58465f7f6bf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan kikir napa si😂,5,0,3.5.0_13082099_13156424,2025-07-31 22:32:42,,,3.5.0_13082099_13156424
1bbaafb1-1c07-4ffe-8bdc-1e411a4b121b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus cuma tolong buat tambahin fitur skip yaping nya soalnya ngantuk terus kalo baca baca itu itu mulu tolong buat hoyoverse tambahin fitur skip biar enak main nya kaya game zzz ad fitur skip skip nya,4,0,4.7.0_23093867_23435602,2025-07-31 22:09:17,,,4.7.0_23093867_23435602
d4d0c8ab-64e9-4555-a572-7dd63d082256,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Asli nya saya belum lihat isi game nya tapi mohon Pas Loading Jangan 30 GB itu ukuran dalam game nya mohon game nya jadikan 1 GB di Game dan Loading nya 2 GB. Kalau Bisa 5GB dan 9GB biar Gak nunggu lama bagi Pengguna Mobile,5,2,5.8.0_35245262_35356052,2025-07-31 22:01:20,,,5.8.0_35245262_35356052
0cbaaf72-fcd6-41dd-9527-9e3bd6a173cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren sangat😍,5,0,,2025-07-31 20:51:56,,,
e04a95cf-53c5-416a-adcd-51b2e2ddc71f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir😹,5,0,5.7.0_33477673_33723678,2025-07-31 20:41:18,,,5.7.0_33477673_33723678
